step,body,x,y,z
88590,Earth,111394958572.97234,99850496163.13094,0
88600,Sun,116869.22802813016,28217894.670101132,0
88600,Earth,110676206539.19081,100646172294.4781,0
88610,Sun,119044.37501208075,28218740.10802048,0
88610,Earth,109951764584.89114,101436675599.63707,0
88620,Sun,121236.4943832089,28219601.199581217,0
88620,Earth,109221669904.85535,102221965392.95593,0
88630,Sun,123445.47359028789,28220478.06614099,0
88630,Earth,108485959984.74817,103002001255.75089,0
88640,Sun,125671.1992144444,28221370.828249644,0
88640,Earth,107744672599.20778,103776743038.38539,0
88650,Sun,127913.55697493613,28222279.605642993,0
88650,Earth,106997845809.92143,104546150862.33582,0
88660,Sun,130172.4317349736,28223204.517236676,0
88660,Earth,106245517963.6866,105310185122.24342,0
88670,Sun,132447.70750758593,28224145.68112003,0
88670,Earth,105487727690.4572,106068806487.95255,0
88680,Sun,134739.26746153075,28225103.21455001,0
88680,Earth,104724513901.37543,106821975906.535,0
88690,Sun,137046.99392724692,28226077.23394516,0
88690,Earth,103955915786.78912,107569654604.30037,0
88700,Sun,139370.76840285107,28227067.8548796,0
88700,Earth,103181972814.25455,108311804088.7922,0
88710,Sun,141710.47156017646,28228075.19207712,0
88710,Earth,102402724726.52512,109048386150.77025,0
88720,Sun,144065.9832508547,28229099.359405216,0
88720,Earth,101618211539.52594,109779362866.17818,0
88730,Sun,146437.1825124399,28230140.469869263,0
88730,Earth,100828473540.31413,110504696598.097,0
88740,Sun,148823.94757457424,28231198.63560667,0
88740,Earth,100033551285.02524,111224349998.68393,0
88750,Sun,151226.15586519561,28232273.967881113,0
88750,Earth,99233485596.80588,111938286011.09677,0
88760,Sun,153643.68401678666,28233366.577076808,0
88760,Earth,98428317563.73247,112646467871.40363,0
88770,Sun,156076.4078726645,28234476.57269282,0
88770,Earth,97618088536.71623,113348859110.47758,0
88780,Sun,158524.20249331152,28235604.06333741,0
88780,Earth,96802840127.39494,114045423555.87679,0
88790,Sun,160986.94216274633,28236749.15672242,0
88790,Earth,95982614206.01086,114736125333.70938,0
88800,Sun,163464.50039493496,28237911.959657747,0
88800,Earth,95157452899.27553,115420928870.48354,0
88810,Sun,165956.7499402421,28239092.578045852,0
88810,Earth,94327398588.2213,116099798894.94197,0
88820,Sun,168463.56279192105,28240291.116876222,0
88820,Earth,93492493906.03957,116772700439.88156,0
88830,Sun,170984.81019264355,28241507.680220038,0
88830,Earth,92652781735.90613,117439598843.9574,0
88840,Sun,173520.3626410681,28242742.371224757,0
88840,Earth,91808305208.79355,118100459753.47137,0
88850,Sun,176070.08989844675,28243995.292108785,0
88850,Earth,90959107701.27075,118755249124.14531,0
88860,Sun,178633.86099527034,28245266.544156224,0
88860,Earth,90105232833.28981,119403933222.87845,0
88870,Sun,181211.5442379512,28246556.22771164,0
88870,Earth,89246724465.96022,120046478629.489,0
88880,Sun,183803.00721554348,28247864.44217486,0
88880,Earth,88383626699.3107,120682852238.44019,0
88890,Sun,186408.1168065007,28249191.285995856,0
88890,Earth,87515983870.03844,121313021260.55016,0
88900,Sun,189026.73918547021,28250536.85666965,0
88900,Earth,86643840549.24634,121936953224.68579,0
88910,Sun,191658.739830124,28251901.25073129,0
88910,Earth,85767241540.16794,122554615979.44084,0
88920,Sun,194303.98352802554,28253284.563750844,0
88920,Earth,84886231875.88028,123165977694.79736,0
88930,Sun,196962.3343835329,28254686.890328463,0
88930,Earth,84000856817.00484,123771006863.7713,0
88940,Sun,199633.6558247368,28256108.3240895,0
88940,Earth,83111161849.39693,124369672304.04144,0
88950,Sun,202317.81061043416,28257548.95767966,0
88950,Earth,82217192681.8229,124961943159.56206,0
88960,Sun,205014.6608371362,28259008.882760208,0
88960,Earth,81318995243.62628,125547788902.15904,0
88970,Sun,207724.0679461112,28260488.19000322,0
88970,Earth,80416615682.38194,126127179333.1094,0
88980,Sun,210445.89273046097,28261986.969086923,0
88980,Earth,79510100361.5394,126700084584.70401,0
88990,Sun,213179.99534223147,28263505.30869099,0
88990,Earth,78599495858.05455,127266475121.7936,0
89000,Sun,215926.2352995565,28265043.29649202,0
89000,Earth,77684848960.01045,127826321743.31801,0
89010,Sun,218684.47149383463,28266601.019158952,0
89010,Earth,76766206664.22694,128379595583.81847,0
89020,Sun,221454.56219693838,28268178.56234859,0
89020,Earth,75843616173.8597,128926268114.93266,0
89030,Sun,224236.36506845633,28269776.010701153,0
89030,Earth,74917124895.9881,129466311146.87297,0
89040,Sun,227029.7371629665,28271393.44783591,0
89040,Earth,73986780439.19292,129999696829.88739,0
89050,Sun,229834.53493734187,28273030.956346836,0
89050,Earth,73052630611.12317,130526397655.70328,0
89060,Sun,232650.6142580866,28274688.61779831,0
89060,Earth,72114723416.05263,131046386458.95377,0
89070,Sun,235477.83040870356,28276366.512720924,0
89070,Earth,71173107052.4262,131559636418.58661,0
89080,Sun,238316.0380970918,28278064.720607262,0
89080,Earth,70227829910.39604,132066121059.2559,0
89090,Sun,241165.0914629748,28279783.3199078,0
89090,Earth,69278940569.34763,132565814252.69579,0
89100,Sun,244024.8440853577,28281522.38802684,0
89100,Earth,68326487795.416016,133058690219.07703,0
89110,Sun,246895.14899001463,28283282.001318473,0
89110,Earth,67370520538.992294,133544723528.34552,0
89120,Sun,249775.85865700414,28285062.23508261,0
89120,Earth,66411087932.220345,134023889101.54329,0
89130,Sun,252666.82502821425,28286863.163561083,0
89130,Earth,65448239286.48409,134496162212.11136,0
89140,Sun,255567.89951493498,28288684.859933797,0
89140,Earth,64482024089.88538,134961518487.17511,0
89150,Sun,258478.93300545894,28290527.39631489,0
89150,Earth,63512492004.712555,135419933908.81123,0
89160,Sun,261399.77587270938,28292390.843749017,0
89160,Earth,62539692864.899925,135871384815.29703,0
89170,Sun,264330.2779818955,28294275.27220762,0
89170,Earth,61563676673.47811,136315847902.34132,0
89180,Sun,267270.288698194,28296180.75058534,0
89180,Earth,60584493600.01565,136753300224.2974,0
89190,Sun,270219.65689445776,28298107.346696362,0
89190,Earth,59602193978.05175,137183719195.35744,0
89200,Sun,273178.2309589492,28300055.127270944,0
89200,Earth,58616828302.52037,137607082590.72903,0
89210,Sun,276145.85880310053,28302024.157951895,0
89210,Earth,57628447227.165886,138023368547.79303,0
89220,Sun,279122.3878692983,28304014.50329118,0
89220,Earth,56637101561.95035,138432555567.24286,0
89230,Sun,282107.6651386927,28306026.226746555,0
89230,Earth,55642842270.45244,138834622514.20593,0
89240,Sun,285101.5371390319,28308059.39067823,0
89240,Earth,54645720467.25843,139229548619.34583,0
89250,Sun,288103.8499525194,28310114.056345653,0
89250,Earth,53645787415.345055,139617313479.94604,0
89260,Sun,291114.44922369585,28312190.28390427,0
89260,Earth,52643094523.454575,139997897060.97546,0
89270,Sun,294133.1801673434,28314288.132402424,0
89270,Earth,51637693343.46212,140371279696.1347,0
89280,Sun,297159.88757641317,28316407.659778245,0
89280,Earth,50629635567.735466,140737442088.88364,0
89290,Sun,300194.4158299748,28318548.92285662,0
89290,Earth,49618973026.48732,141096365313.45053,0
89300,Sun,303236.60890118836,28320711.977346227,0
89300,Earth,48605757685.1203,141448030815.82156,0
89310,Sun,306286.3103652978,28322896.877836637,0
89310,Earth,47590041641.56475,141792420414.71213,0
89320,Sun,309343.36340764514,28325103.67779542,0
89320,Earth,46571877123.609505,142129516302.51874,0
89330,Sun,312407.6108317056,28327332.42956537,0
89330,Earth,45551316486.22568,142459301046.25186,0
89340,Sun,315478.8950671435,28329583.18436174,0
89340,Earth,44528412208.883766,142781757588.44983,0
89350,Sun,318557.0581778874,28331855.9922696,0
89350,Earth,43503216892.86407,143096869248.07343,0
89360,Sun,321641.94187022565,28334150.902241144,0
89360,Earth,42475783258.56051,143404619721.3814,0
89370,Sun,324733.38750092033,28336467.96209317,0
89370,Earth,41446164142.77823,143704993082.78668,0
89380,Sun,327831.23608534015,28338807.21850455,0
89380,Earth,40414412496.02487,143997973785.69305,0
89390,Sun,330935.3283056118,28341168.71701378,0
89390,Earth,39380581379.795784,144283546663.31302,0
89400,Sun,334045.5045187889,28343552.50201656,0
89400,Earth,38344723963.85319,144561696929.46567,0
89410,Sun,337161.60476503876,28345958.616763495,0
89410,Earth,37306893523.4997,144832410179.35565,0
89420,Sun,340283.46877584636,28348387.10335779,0
89420,Earth,36267143436.84593,145095672390.33218,0
89430,Sun,343410.93598223425,28350838.002753023,0
89430,Earth,35225527182.072754,145351469922.62872,0
89440,Sun,346543.8455229993,28353311.35475101,0
89440,Earth,34182098334.688034,145599789520.0833,0
89450,Sun,349682.0362529651,28355807.197999686,0
89450,Earth,33136910564.778133,145840618310.839,0
89460,Sun,352825.3467512499,28358325.569991037,0
89460,Earth,32090017634.254284,146073943808.02457,0
89470,Sun,355973.61532954924,28360866.50705917,0
89470,Earth,31041473394.09397,146299753910.41586,0
89480,Sun,359126.68004043336,28363430.04437834,0
89480,Earth,29991331781.57747,146518036903.0774,0
89490,Sun,362284.37868565874,28366016.215961095,0
89490,Earth,28939646817.519653,146728781457.9837,0
89500,Sun,365446.54882449313,28368625.054656476,0
89500,Earth,27886472603.497265,146931976634.62152,0
89510,Sun,368613.0277820543,28371256.59214827,0
89510,Earth,26831863319.07174,147127611880.57175,0
89520,Sun,371783.65265766124,28373910.858953316,0
89520,Earth,25775873219.007748,147315677032.07156,0
89530,Sun,374958.26033319783,28376587.88441988,0
89530,Earth,24718556630.48759,147496162314.55695,0
89540,Sun,378136.6874814892,28379287.69672608,0
89540,Earth,23659967950.321606,147669058343.18488,0
89550,Sun,381318.7705746882,28382010.322878383,0
89550,Earth,22600161642.15469,147834356123.33585,0
89560,Sun,384504.345892675,28384755.78871017,0
89560,Earth,21539192233.669125,147992047051.09613,0
89570,Sun,387693.2495314659,28387524.118880313,0
89570,Earth,20477114313.783825,148142122913.72028,0
89580,Sun,390885.3174116327,28390315.336871877,0
89580,Earth,19413982529.85014,148284575890.0735,0
89590,Sun,394080.38528673287,28393129.46499085,0
89590,Earth,18349851584.84439,148419398551.0539,0
89600,Sun,397278.2887517479,28395966.52436491,0
89600,Earth,17284776234.557228,148546583859.99457,0
89610,Sun,400478.86325153155,28398826.53494232,0
89610,Earth,16218811284.780024,148666125173.04596,0
89620,Sun,403681.944089266,28401709.515490796,0
89620,Earth,15152011588.488365,148778016239.5373,0
89630,Sun,406887.3664349272,28404615.483596507,0
89630,Earth,14084432043.022873,148882251202.31857,0
89640,Sun,410094.9653337567,28407544.45566313,0
89640,Earth,13016127587.267435,148978824598.08215,0
89650,Sun,413304.57571474125,28410496.446910877,0
89650,Earth,11947153198.824993,149067731357.66397,0
89660,Sun,416516.0323991,28413471.471375737,0
89660,Earth,10877563891.191082,149148966806.32452,0
89670,Sun,419729.1701087771,28416469.541908618,0
89670,Earth,9807414710.92521,149222526664.01004,0
89680,Sun,422943.82347494055,28419490.670174677,0
89680,Earth,8736760734.820246,149288407045.5926,0
89690,Sun,426159.8270464863,28422534.866652627,0
89690,Earth,7665657067.069981,149346604461.09073,0
89700,Sun,429377.01529854874,28425602.140634153,0
89700,Earth,6594158836.434968,149397115815.8692,0
89710,Sun,432595.2226410144,28428692.500223372,0
89710,Earth,5522321193.406806,149439938410.81888,0
89720,Sun,435814.2834270403,28431805.95233635,0
89720,Earth,4450199307.371028,149475069942.51575,0
89730,Sun,439034.0319615769,28434942.50270067,0
89730,Earth,3377848363.7687073,149502508503.36026,0
89740,Sun,442254.3025098928,28438102.155855108,0
89740,Earth,2305323561.2569566,149522252581.69556,0
89750,Sun,445474.9293061041,28441284.915149316,0
89750,Earth,1232680108.8684468,149534301061.90625,0
89760,Sun,448695.7465617052,28444490.782743588,0
89760,Earth,159973223.1701,149538653224.49564,0
89770,Sun,451916.58847410185,28447719.759608705,0
89770,Earth,-912741874.578898,149535308746.14383,0
89780,Sun,455137.28923514613,28450971.8455258,0
89780,Earth,-1985409961.2696218,149524267699.7446,0
89790,Sun,458357.6830396719,28454247.03908632,0
89790,Earth,-3057975814.78632,149505530554.42212,0
89800,Sun,461577.60409403173,28457545.33769203,0
89800,Earth,-4130384216.849567,149479098175.5272,0
89810,Sun,464796.8866246338,28460866.7375551,0
89810,Earth,-5202579955.859519,149444971824.61337,0
89820,Sun,468015.36488647846,28464211.233698238,0
89820,Earth,-6274507829.739118,149403153159.3924,0
89830,Sun,471232.8731716946,28467578.819954857,0
89830,Earth,-7346112648.777083,149353644233.66928,0
89840,Sun,474449.2458180746,28470969.488969363,0
89840,Earth,-8417339238.4705925,149296447497.2569,0
89850,Sun,477664.31721760804,28474383.232197456,0
89850,Earth,-9488132442.367434,149231565795.87057,0
89860,Sun,480877.92182501353,28477820.03990652,0
89860,Earth,-10558437124.907558,149159002371.00162,0
89870,Sun,484089.8941662683,28481279.901176043,0
89870,Earth,-11628198174.263815,149078760859.77087,0
89880,Sun,487300.0688471341,28484762.80389813,0
89880,Earth,-12697360505.181784,148990845294.76205,0
89890,Sun,490508.28056168143,28488268.73477808,0
89890,Earth,-13765869061.818521,148895260103.83398,0
89900,Sun,493714.36410080857,28491797.679334987,0
89900,Earth,-14833668820.580078,148792010109.91324,0
89910,Sun,496918.15436075773,28495349.62190244,0
89910,Earth,-15900704792.957644,148681100530.7658,0
89920,Sun,500119.48635162547,28498924.54562926,0
89920,Earth,-16966922028.36219,148562536978.74875,0
89930,Sun,503318.1952058693,28502522.43248031,0
89930,Earth,-18032265616.95743,148436325460.54132,0
89940,Sun,506514.1161868078,28506143.263237353,0
89940,Earth,-19096680692.49101,148302472376.8556,0
89950,Sun,509707.0846971156,28509787.017500017,0
89950,Earth,-20160112435.12366,148160984522.12698,0
89960,Sun,512896.9362873119,28513453.67368674,0
89960,Earth,-21222506074.256344,148011869084.1844,0
89970,Sun,516083.50666424184,28517143.209035847,0
89970,Earth,-22283806891.355072,147855133643.90005,0
89980,Sun,519266.6316995512,28520855.599606663,0
89980,Earth,-23343960222.773388,147690786174.8186,0
89990,Sun,522446.147438153,28524590.82028068,0
89990,Earth,-24402911462.572254,147518835042.7667,0
90000,Sun,525621.8901066864,28528348.84476278,0
90000,Earth,-25460606065.337265,147339289005.44165,0
90010,Sun,528793.6961219667,28532129.64558256,0
90010,Earth,-26516989548.99306,147152157211.98022,0
90020,Sun,531961.4020994271,28535933.194095675,0
90020,Earth,-27572007497.614716,146957449202.5066,0
90030,Sun,535124.8448615499,28539759.46048523,0
90030,Earth,-28625605564.236,146755174907.661,0
90040,Sun,538283.8614462893,28543608.413763285,0
90040,Earth,-29677729473.65441,146545344648.10742,0
90050,Sun,541438.2891154827,28547480.021772403,0
90050,Earth,-30728325025.232727,146327969134.0213,0
90060,Sun,544587.965363252,28551374.251187205,0
90060,Earth,-31777338095.69703,146103059464.5572,0
90070,Sun,547732.7279243931,28555291.067516074,0
90070,Earth,-32824714641.931023,145870627127.29645,0
90080,Sun,550872.4147827548,28559230.43510285,0
90080,Earth,-33870400703.76646,145630683997.67416,0
90090,Sun,554006.864179605,28563192.317128625,0
90090,Earth,-34914342406.76962,145383242338.38663,0
90100,Sun,557135.9146219844,28567176.675613564,0
90100,Earth,-35956485965.02357,145128314798.77853,0
90110,Sun,560259.4048910476,28571183.471418813,0
90110,Earth,-36996777683.90618,144865914414.2102,0
90120,Sun,563377.1740503913,28575212.66424847,0
90120,Earth,-38035163962.86372,144596054605.4046,0
90130,Sun,566489.061454367,28579264.21265159,0
90130,Earth,-39071591298.17981,144318749177.77463,0
90140,Sun,569594.9067563819,28583338.07402428,0
90140,Earth,-40106006285.73971,144034012320.73016,0
90150,Sun,572694.5499171836,28587434.204611808,0
90150,Earth,-41138355623.789696,143741858606.96576,0
90160,Sun,575787.8312131299,28591552.559510857,0
90160,Earth,-42168586115.691444,143442302991.72775,0
90170,Sun,578874.5912444439,28595693.092671722,0
90170,Earth,-43196644672.67123,143135360812.06204,0
90180,Sun,581954.6709434518,28599855.75690068,0
90180,Earth,-44222478316.56387,142821047786.04172,0
90190,Sun,585027.9115828063,28604040.50386233,0
90190,Earth,-45246034182.55116,142499380011.97534,0
90200,Sun,588094.1547836912,28608247.28408206,0
90200,Earth,-46267259521.89476,142170373967.595,0
90210,Sun,591153.2425240101,28612476.046948515,0
90210,Earth,-47286101704.66336,141834046509.22498,0
90220,Sun,594205.0171465569,28616726.74071619,0
90220,Earth,-48302508222.45396,141490414870.9308,0
90230,Sun,597249.3213671684,28620999.31250799,0
90230,Earth,-49316426691.10707,141139496663.64822,0
90240,Sun,600285.9982828589,28625293.708317958,0
90240,Earth,-50327804853.41587,140781309874.2934,0
90250,Sun,603314.8913799342,28629609.873013973,0
90250,Earth,-51336590581.82894,140415872864.85266,0
90260,Sun,606335.8445420887,28633947.750340562,0
90260,Earth,-52342731881.146645,140043204371.45343,0
90270,Sun,609348.7020584808,28638307.282921717,0
90270,Earth,-53346176891.21092,139663323503.41565,0
90280,Sun,612353.3086317887,28642688.412263837,0
90280,Earth,-54346873889.58827,139276249742.28326,0
90290,Sun,615349.509386246,28647091.07875868,0
90290,Earth,-55344771294.24593,138882002940.83698,0
90300,Sun,618337.1498756555,28651515.221686367,0
90300,Earth,-56339817666.221085,138480603322.08752,0
90310,Sun,621316.0760913824,28655960.779218495,0
90310,Earth,-57331961712.28281,138072071478.24927,0
90320,Sun,624286.1344703245,28660427.68842125,0
90320,Earth,-58321152287.586845,137656428369.69528,0
90330,Sun,627247.1719028614,28664915.885258622,0
90330,Earth,-59307338398.322914,137233695323.89284,0
90340,Sun,630199.0357407802,28669425.30459564,0
90340,Earth,-60290469204.35442,136803894034.31973,0
90350,Sun,633141.5738051776,28673955.8802017,0
90350,Earth,-61270494021.85046,136367046559.36186,0
90360,Sun,636074.6343943398,28678507.54475391,0
90360,Earth,-62247362325.91005,135923175321.19153,0
90370,Sun,638998.0662915978,28683080.229840543,0
90370,Earth,-63221023753.178314,135472303104.62703,0
90380,Sun,641911.7187731572,28687673.86596451,0
90380,Earth,-64191428104.45456,135014453055.97318,0
90390,Sun,644815.441615905,28692288.38254686,0
90390,Earth,-65158525347.29207,134549648681.84305,0
90400,Sun,647709.0851051906,28696923.707930442,0
90400,Earth,-66122265618.58964,134077913847.96095,0
90410,Sun,650592.5000425801,28701579.769383494,0
90410,Earth,-67082599227.17433,133599272777.94676,0
90420,Sun,653465.5377535863,28706256.493103385,0
90420,Earth,-68039476656.37584,133113750052.08148,0
90430,Sun,656328.0500953709,28710953.804220363,0
90430,Earth,-68992848566.59181,132621370606.05429,0
90440,Sun,659179.8894644207,28715671.626801375,0
90440,Earth,-69942665797.84439,132122159729.69096,0
90450,Sun,662020.9088041964,28720409.883853946,0
90450,Earth,-70888879372.32765,131616143065.66397,0
90460,Sun,664850.9616127532,28725168.497330096,0
90460,Earth,-71831440496.94574,131103346608.18399,0
90470,Sun,667669.9019503337,28729947.388130333,0
90470,Earth,-72770300565.8418,130583796701.67331,0
90480,Sun,670477.5844469327,28734746.47610769,0
90480,Earth,-73705411162.91739,130057520039.42073,0
90490,Sun,673273.8643098329,28739565.680071816,0
90490,Earth,-74636724064.34216,129524543662.21838,0
90500,Sun,676058.5973311116,28744404.91779313,0
90500,Earth,-75564191241.05399,128984894956.98033,0
90510,Sun,678831.6398951161,28749264.10600699,0
90510,Earth,-76487764861.24908,128438601655.34328,0
90520,Sun,681592.8489859119,28754143.16041801,0
90520,Earth,-77407397292.86214,127885691832.24902,0
90530,Sun,684342.0821946987,28759041.995704312,0
90530,Earth,-78323041106.0364,127326193904.50912,0
90540,Sun,687079.1977271951,28763960.525521927,0
90540,Earth,-79234649075.58345,126760136629.35178,0
90550,Sun,689804.0544109931,28768898.66250919,0
90550,Earth,-80142174183.43243,126187549102.95078,0
90560,Sun,692516.5117028812,28773856.318291213,0
90560,Earth,-81045569621.06898,125608460758.93674,0
90570,Sun,695216.4296961346,28778833.403484426,0
90570,Earth,-81944788791.9634,125022901366.89087,0
90580,Sun,697903.6691277738,28783829.82770112,0
90580,Earth,-82839785313.98788,124430901030.82097,0
90590,Sun,700578.0913857892,28788845.499554105,0
90590,Earth,-83730513021.82327,123832490187.62013,0
90600,Sun,703239.5585163345,28793880.326661382,0
90600,Earth,-84616925969.35414,123227699605.5079,0
90610,Sun,705887.9332308844,28798934.215650864,0
90610,Earth,-85498978432.05331,122616560382.45418,0
90620,Sun,708523.0789133598,28804007.072165173,0
90620,Earth,-86376624909.35468,121999103944.58583,0
90630,Sun,711144.859627219,28809098.80086645,0
90630,Earth,-87249820127.01476,121375362044.57611,0
90640,Sun,713753.1401225127,28814209.305441298,0
90640,Earth,-88118519039.46275,120745366760.01712,0
90650,Sun,716347.7858429054,28819338.488605678,0
90650,Earth,-88982676832.13875,120109150491.77516,0
90660,Sun,718928.6629326602,28824486.25210988,0
90660,Earth,-89842248923.82025,119466745962.32912,0
90670,Sun,721495.6382435885,28829652.496743597,0
90670,Earth,-90697190968.9369,118818186214.09216,0
90680,Sun,724048.5793419646,28834837.122341026,0
90680,Earth,-91547458859.87286,118163504607.7165,0
90690,Sun,726587.3545154005,28840040.02778595,0
90690,Earth,-92393008729.25734,117502734820.38176,0
90700,Sun,729111.8327796878,28845261.111016996,0
90700,Earth,-93233796952.24248,116835910844.06631,0
90710,Sun,731621.8838855994,28850500.26903283,0
90710,Earth,-94069780148.7693,116163066983.80269,0
90720,Sun,734117.378325655,28855757.39789746,0
90720,Earth,-94900915185.82068,115484237855.9162,0
90730,Sun,736598.1873408484,28861032.39274556,0
90730,Earth,-95727159179.66187,114799458386.24722,0
90740,Sun,739064.1829273356,28866325.147787865,0
90740,Earth,-96548469498.06828,114108763808.35759,0
90750,Sun,741515.2378430857,28871635.55631663,0
90750,Earth,-97364803762.54025,113412189661.7205,0
90760,Sun,743951.2256144912,28876963.510711074,0
90760,Earth,-98176119850.50497,112709771789.89465,0
90770,Sun,746372.0205429399,28882308.902442914,0
90770,Earth,-98982375897.50508,112001546338.68217,0
90780,Sun,748777.4977113474,28887671.622081984,0
90780,Earth,-99783530299.37424,111287549754.271,0
90790,Sun,751167.5329906478,28893051.559301805,0
90790,Earth,-100579541714.39914,110567818781.36125,0
90800,Sun,753542.0030462458,28898448.602885287,0
90800,Earth,-101370369065.46815,109842390461.27605,0
90810,Sun,755900.7853444264,28903862.64073046,0
90810,Earth,-102155971542.20645,109111302130.05681,0
90820,Sun,758243.758158725,28909293.559856202,0
90820,Earth,-102936308603.09724,108374591416.54295,0
90830,Sun,760570.8005762551,28914741.246408094,0
90830,Earth,-103711339977.58942,107632296240.43642,0
90840,Sun,762881.7925039941,28920205.585664235,0
90840,Earth,-104481025668.19101,106884454810.35065,0
90850,Sun,765176.6146750272,28925686.46204119,0
90850,Earth,-105245325952.5488,106131105621.84474,0
90860,Sun,767455.1486547493,28931183.759099886,0
90860,Earth,-106004201385.5138,105372287455.44228,0
90870,Sun,769717.2768470226,28936697.35955166,0
90870,Earth,-106757612801.19223,104608039374.63524,0
90880,Sun,771962.8825002931,28942227.145264257,0
90880,Earth,-107505521314.98244,103838400723.87318,0
90890,Sun,774191.8497136619,28947772.997267917,0
90890,Earth,-108247888325.59706,103063411126.53743,0
90900,Sun,776404.0634429135,28953334.79576153,0
90900,Earth,-108984675517.07085,102283110482.90088,0
90910,Sun,778599.4095064999,28958912.42011877,0
90910,Earth,-109715844860.75352,101497538968.07303,0
90920,Sun,780777.7745914795,28964505.74889433,0
90920,Earth,-110441358617.28809,100706737029.9307,0
90930,Sun,782939.046259413,28970114.659830168,0
90930,Earth,-111161179338.574,99910745387.03442,0
90940,Sun,785083.112952212,28975739.02986181,0
90940,Earth,-111875269869.71553,99109605026.53047,0
90950,Sun,787209.8639979442,28981378.735124692,0
90950,Earth,-112583593350.95483,98303357202.03886,0
90960,Sun,789319.1896165912,28987033.65096054,0
90960,Earth,-113286113219.58997,97492043431.52737,0
90970,Sun,791410.980925762,28992703.651923794,0
90970,Earth,-113982793211.87733,96675705495.17163,0
90980,Sun,793485.1299463577,28998388.611788087,0
90980,Earth,-114673597364.91904,95854385433.20139,0
90990,Sun,795541.5296081932,29004088.40355275,0
90990,Earth,-115358490018.53432,95028125543.73308,0
91000,Sun,797580.0737555675,29009802.899449326,0
91000,Earth,-116037435817.11566,94196968380.58893,0
91010,Sun,799600.6571527917,29015531.97094821,0
91010,Earth,-116710399711.46907,93360956751.10255,0
91020,Sun,801603.1754896644,29021275.48876526,0
91020,Earth,-117377346960.63849,92520133713.91118,0
91030,Sun,803587.5253869038,29027033.32286843,0
91030,Earth,-118038243133.71434,91674542576.73459,0
91040,Sun,805553.6044015285,29032805.342484538,0
91040,Earth,-118693054111.62598,90824226894.14117,0
91050,Sun,807501.3110321913,29038591.41610598,0
91050,Earth,-119341746088.91801,89969230465.30075,0
91060,Sun,809430.5447244643,29044391.411497485,0
91060,Earth,-119984285575.51059,89109597331.72469,0
91070,Sun,811341.2058760747,29050205.19570302,0
91070,Earth,-120620639398.44313,88245371774.99304,0
91080,Sun,813233.1958420916,29056032.63505257,0
91080,Earth,-121250774703.60172,87376598314.46933,0
91090,Sun,815106.4169400622,29061873.595169075,0
91090,Earth,-121874658957.43016,86503321705.00262,0
91100,Sun,816960.7724551006,29067727.940975383,0
91100,Earth,-122492259948.62427,85625586934.61717,0
91110,Sun,818796.1666449236,29073595.53670118,0
91110,Earth,-123103545789.80948,84743439222.18988,0
91120,Sun,820612.5047448387,29079476.245890044,0
91120,Earth,-123708484919.2018,83856924015.11555,0
91130,Sun,822409.6929726793,29085369.931406453,0
91130,Earth,-124307046102.25177,82966086986.96019,0
91140,Sun,824187.6385336901,29091276.4554429,0
91140,Earth,-124899198433.27164,82070974035.10219,0
91150,Sun,825946.2496253622,29097195.679526992,0
91150,Earth,-125484911337.04532,81171631278.36188,0
91160,Sun,827685.4354422154,29103127.464528587,0
91160,Earth,-126064154570.42123,80268105054.61934,0
91170,Sun,829405.1061805285,29109071.670667034,0
91170,Earth,-126636898223.88818,79360441918.42072,0
91180,Sun,831105.1730430191,29115028.15751834,0
91180,Earth,-127203112723.13368,78448688638.57306,0
91190,Sun,832785.548243471,29120996.78402244,0
91190,Earth,-127762768830.58484,77532892195.72789,0
91200,Sun,834446.1450113072,29126977.40849052,0
91200,Earth,-128315837646.93219,76613099779.95361,0
91210,Sun,836086.8775961134,29132969.88861227,0
91210,Earth,-128862290612.63542,75689358788.29677,0
91220,Sun,837707.6612721061,29138974.081463326,0
91220,Earth,-129402099509.41194,74761716822.33263,0
91230,Sun,839308.4123425486,29144989.843512572,0
91230,Earth,-129935236461.70755,73830221685.70464,0
91240,Sun,840889.0481441123,29151017.03062961,0
91240,Earth,-130461673938.14928,72894921381.65358,0
91250,Sun,842449.4870511871,29157055.49809221,0
91250,Earth,-130981384752.98042,71955864110.53589,0
91260,Sun,843989.6484801348,29163105.100593783,0
91260,Earth,-131494342067.4776,71013098267.3317,0
91270,Sun,845509.4528934909,29169165.692250866,0
91270,Earth,-132000519391.34988,70066672439.14275,0
91280,Sun,847008.8218041101,29175237.126610726,0
91280,Earth,-132499890584.11972,69116635402.67987,0
91290,Sun,848487.6777792583,29181319.25665888,0
91290,Earth,-132992429856.48576,68163036121.74071,0
91300,Sun,849945.9444446503,29187411.934826713,0
91300,Earth,-133478111771.66736,67205923744.677376,0
91310,Sun,851383.5464884309,29193515.01299913,0
91310,Earth,-133956911246.73094,66245347601.85459,0
91320,Sun,852800.4096651025,29199628.342522193,0
91320,Earth,-134428803553.89767,65281357203.09798,0
91330,Sun,854196.460799396,29205751.774210826,0
91330,Earth,-134893764321.83304,64314002235.133,0
91340,Sun,855571.6277900873,29211885.15835652,0
91340,Earth,-135351769536.91754,63343332559.01458,0
91350,Sun,856925.8396137559,29218028.344735093,0
91350,Earth,-135802795544.49905,62369398207.54743,0
91360,Sun,858259.0263284905,29224181.18261444,0
